0.76	305
0.8	1833
0.84	11297
0.88	59881
0.92	285316
0.96	1218788
1	1389420
1.04	171615
0.818182	331
0.854545	3011
0.890909	22644
0.927273	148814
0.963636	885483
1	322996
1.03636	44122
0.777778	50
0.814815	846
0.851852	6437
0.888889	38735
0.925926	207080
0.962963	987944
1	1179404
1.03704	385127
0.583333	4
0.625	20
0.666667	89
0.708333	384
0.75	1650
0.791667	6643
0.833333	25741
0.875	96688
0.916667	344333
0.958333	1173963
1	1529101
1.04167	440404
0.652174	3
0.695652	132
0.73913	650
0.782609	2930
0.826087	13164
0.869565	54130
0.913043	206295
0.956522	741071
1	1758221
1.04348	1834689
1.08696	406300
0.735849	70
0.773585	314
0.811321	2118
0.849057	11992
0.886792	64300
0.924528	320993
0.962264	1457983
1	1447553
1.03774	163498
0.735849	7
0.773585	105
0.811321	990
0.849057	7328
0.886792	43362
0.924528	227799
0.962264	1060127
1	2862980
1.03774	3106005
1.07547	785793
0.674419	13
0.72093	211
0.767442	1026
0.813953	4983
0.860465	21664
0.906977	87327
0.953488	323343
1	127745
1.04651	26119
0.681818	1
0.727273	11
0.772727	90
0.818182	497
0.863636	2955
0.909091	16344
0.954545	81826
1	143003
1.04545	99960
0.652174	2
0.695652	32
0.73913	134
0.782609	644
0.826087	2894
0.869565	11693
0.913043	46249
0.956522	176944
1	213374
1.04348	40894
0.666667	1
0.703704	4
0.740741	42
0.777778	414
0.814815	2926
0.851852	15823
0.888889	84013
0.925926	409943
0.962963	1854698
1	832045
1.03704	323421
0.803922	193
0.843137	998
0.882353	7808
0.921569	43134
0.960784	224636
1	385054
1.03922	276181
0.818182	19
0.854545	355
0.890909	4037
0.927273	40432
0.963636	309802
1	377717
1.03636	162642
1.07273	17
0.647059	4
0.686275	19
0.72549	104
0.764706	637
0.803922	3134
0.843137	15873
0.882353	78802
0.921569	367699
0.960784	1596823
1	1823549
1.03922	412224
0.730769	2
0.769231	37
0.807692	355
0.846154	2362
0.884615	16342
0.923077	98486
0.961538	537875
1	747312
1.03846	349741
0.64	1
0.68	8
0.72	66
0.76	444
0.8	2186
0.84	10691
0.88	51894
0.92	238271
0.96	1023093
1	1233524
1.04	223677
0.824561	7
0.859649	326
0.894737	7923
0.929825	104093
0.964912	861946
1	704563
1.03509	89656
0.730769	1
0.769231	73
0.807692	746
0.846154	5119
0.884615	30057
0.923077	158469
0.961538	747192
1	921539
1.03846	256869
0.686275	36
0.72549	200
0.764706	1372
0.803922	7017
0.843137	32792
0.882353	142748
0.921569	582526
0.960784	2232397
1	4404708
1.03922	3726488
1.07843	807001
0.836735	52
0.877551	800
0.918367	5747
0.959184	37077
1	28626
1.04082	14090
1.08163	4
0.807692	1
0.846154	4
0.884615	460
0.923077	6292
0.961538	51349
1	178092
1.03846	181856
1.07692	9172
0.764706	26
0.803922	210
0.843137	2119
0.882353	17754
0.921569	106469
0.960784	546919
1	616016
1.03922	94677
0.68	1
0.72	6
0.76	44
0.8	244
0.84	1982
0.88	12161
0.92	67393
0.96	329512
1	456069
1.04	179529
0.692308	1
0.730769	8
0.769231	183
0.807692	1182
0.846154	8711
0.884615	54579
0.923077	292418
0.961538	1413572
1	1671291
1.03846	403735
0.681818	3
0.727273	86
0.772727	582
0.818182	3382
0.863636	17519
0.909091	79376
0.954545	319744
1	591232
1.04545	445348
1.09091	7760
0.617021	7
0.659574	54
0.702128	247
0.744681	1336
0.787234	5886
0.829787	26212
0.87234	106479
0.914894	408321
0.957447	1469305
1	1711955
1.04255	372906
0.75	41
0.8	206
0.85	997
0.9	4421
0.95	18694
1	36044
1.05	36231
1.1	18178
0.6	3
0.64	7
0.68	58
0.72	266
0.76	1310
0.8	5521
0.84	23228
0.88	92866
0.92	362604
0.96	1359342
1	2200715
1.04	1369245
0.666667	1
0.708333	2
0.75	28
0.791667	153
0.833333	957
0.875	5330
0.916667	27683
0.958333	135186
1	338198
1.04167	309845
1.08333	1191
0.764706	4
0.803922	309
0.843137	1653
0.882353	11224
0.921569	64018
0.960784	317349
1	627889
1.03922	519430
0.782609	20
0.826087	306
0.869565	2119
0.913043	11075
0.956522	53572
1	63697
1.04348	18851
0.72	1
0.76	32
0.8	243
0.84	1940
0.88	12993
0.92	81526
0.96	438902
1	600149
1.04	233876
0.698113	2
0.735849	10
0.773585	80
0.811321	499
0.849057	3544
0.886792	20141
0.924528	113194
0.962264	579568
1	738646
1.03774	285118
0.745455	23
0.781818	95
0.818182	727
0.854545	5254
0.890909	36146
0.927273	225480
0.963636	1251017
1	1692787
1.03636	725198
0.754386	2
0.789474	28
0.824561	714
0.859649	7362
0.894737	65315
0.929825	458449
0.964912	2659614
1	4625821
1.03509	3087043
1.07018	208746
0.708333	1
0.75	29
0.791667	264
0.833333	2111
0.875	12497
0.916667	63734
0.958333	294218
1	339511
1.04167	59866
0.688889	1
0.733333	32
0.777778	346
0.822222	1993
0.866667	10499
0.911111	47441
0.955556	193988
1	725261
1.04444	647047
1.08889	82194
0.714286	3
0.755102	122
0.795918	1149
0.836735	8087
0.877551	45073
0.918367	216937
0.959184	937269
1	1042721
1.04082	183061
0.698113	2
0.735849	69
0.773585	503
0.811321	3470
0.849057	18251
0.886792	88290
0.924528	395084
0.962264	1642550
1	2770328
1.03774	1838571
0.644444	1
0.688889	8
0.733333	52
0.777778	245
0.822222	1305
0.866667	6003
0.911111	27891
0.955556	116877
1	238707
1.04444	241330
1.08889	95710
0.666667	1
0.708333	3
0.75	29
0.791667	280
0.833333	1619
0.875	9301
0.916667	48604
0.958333	226298
1	355450
1.04167	221862
1.08333	4059
0.686275	18
0.72549	159
0.764706	1304
0.803922	6624
0.843137	31412
0.882353	135903
0.921569	549017
0.960784	2084759
1	5382791
1.03922	8236741
1.07843	6427332
1.11765	187294
0.702128	11
0.744681	63
0.787234	428
0.829787	2149
0.87234	10268
0.914894	45842
0.957447	191228
1	270713
1.04255	113846
0.72	14
0.76	172
0.8	877
0.84	4886
0.88	25365
0.92	122410
0.96	559833
1	1302628
1.04	986650
1.08	334799
0.695652	1
0.73913	55
0.782609	278
0.826087	1473
0.869565	7614
0.913043	35546
0.956522	152312
1	253264
1.04348	161206
1.08696	1181
0.744681	39
0.787234	478
0.829787	3031
0.87234	15385
0.914894	71668
0.957447	298605
1	489621
1.04255	322830
0.674419	77
0.72093	318
0.767442	1343
0.813953	5749
0.860465	22118
0.906977	80585
0.953488	280501
1	275019
1.04651	59968
0.740741	3
0.777778	306
0.814815	2279
0.851852	14180
0.888889	76793
0.925926	380723
0.962963	1737281
1	2228475
1.03704	757391
0.636364	12
0.681818	69
0.727273	318
0.772727	1609
0.818182	6377
0.863636	24993
0.909091	95273
0.954545	344821
1	508778
1.04545	235617
0.785714	2
0.821429	383
0.857143	3499
0.892857	30924
0.928571	213979
0.964286	1290760
1	1214640
1.03571	284323
0.590909	1
0.636364	2
0.681818	26
0.727273	150
0.772727	745
0.818182	3224
0.863636	13308
0.909091	52518
0.954545	197404
1	49698
1.04545	19964
0.761905	27
0.809524	220
0.857143	1417
0.904762	7121
0.952381	32107
1	42895
1.04762	24130
0.607843	4
0.647059	26
0.686275	96
0.72549	538
0.764706	2385
0.803922	10373
0.843137	42932
0.882353	169201
0.921569	637222
0.960784	2301367
1	2834149
1.03922	472280
0.686275	2
0.72549	13
0.764706	180
0.803922	1597
0.843137	10799
0.882353	61313
0.921569	291875
0.960784	1251375
1	1567821
1.03922	510957
0.72	1
0.76	42
0.8	501
0.84	3649
0.88	21874
0.92	118106
0.96	569820
1	372660
1.04	110249
0.727273	47
0.772727	350
0.818182	1832
0.863636	8930
0.909091	40467
0.954545	166990
1	101254
1.04545	19178
0.653846	4
0.692308	31
0.730769	113
0.769231	542
0.807692	2552
0.846154	11851
0.884615	54062
0.923077	241994
0.961538	1035439
1	1530456
1.03846	746344
0.692308	22
0.730769	149
0.769231	814
0.807692	4125
0.846154	19253
0.884615	86320
0.923077	371433
0.961538	1519155
1	2278080
1.03846	1173302
0.647059	1
0.686275	4
0.72549	57
0.764706	392
0.803922	2974
0.843137	19363
0.882353	107352
0.921569	519159
0.960784	2239422
1	2012196
1.03922	160245
0.85	126
0.9	917
0.95	5628
1	11869
1.05	10076
1.1	1113
0.740741	6
0.777778	61
0.814815	396
0.851852	3125
0.888889	22001
0.925926	147113
0.962963	839178
1	484329
1.03704	12314
0.619048	11
0.666667	51
0.714286	288
0.761905	1262
0.809524	4623
0.857143	18431
0.904762	66469
0.952381	225659
1	368417
1.04762	216558
1.09524	42713
0.68	1
0.72	3
0.76	84
0.8	411
0.84	2917
0.88	16762
0.92	89727
0.96	436194
1	562261
1.04	212849
0.714286	2
0.755102	18
0.795918	155
0.836735	1216
0.877551	8341
0.918367	47175
0.959184	234143
1	280241
1.04082	91384
0.730769	53
0.769231	338
0.807692	1789
0.846154	10040
0.884615	50232
0.923077	236264
0.961538	1031843
1	1490038
1.03846	688476
0.733333	176
0.777778	820
0.822222	4175
0.866667	17801
0.911111	71544
0.955556	269003
1	247470
1.04444	41533
0.6	10
0.644444	35
0.688889	236
0.733333	1211
0.777778	5281
0.822222	21458
0.866667	83802
0.911111	313652
0.955556	1117171
1	976937
1.04444	399
0.652174	20
0.695652	81
0.73913	446
0.782609	2167
0.826087	9365
0.869565	40066
0.913043	156494
0.956522	570282
1	693876
1.04348	160380
0.777778	4
0.814815	512
0.851852	3234
0.888889	22724
0.925926	134120
0.962963	724575
1	693555
1.03704	151048
0.773585	1
0.811321	40
0.849057	645
0.886792	5151
0.924528	36000
0.962264	216620
1	253230
1.03774	71621
0.755102	12
0.795918	121
0.836735	1001
0.877551	6120
0.918367	32384
0.959184	152600
1	187112
1.04082	47355
0.659574	18
0.702128	97
0.744681	524
0.787234	2526
0.829787	11942
0.87234	51499
0.914894	202381
0.957447	739879
1	860999
1.04255	66211
0.65	1
0.7	6
0.75	138
0.8	778
0.85	3341
0.9	13420
0.95	51110
1	47485
1.05	22440
0.538462	1
0.589744	32
0.641026	98
0.692308	320
0.74359	1151
0.794872	3900
0.846154	13186
0.897436	43021
0.948718	137610
1	334916
1.05128	451895
1.10256	206525
0.745455	9
0.781818	92
0.818182	986
0.854545	8276
0.890909	60492
0.927273	377185
0.963636	2040852
1	762259
1.03636	139914
0.673469	13
0.714286	52
0.755102	269
0.795918	1573
0.836735	7592
0.877551	35712
0.918367	164105
0.959184	708159
1	815674
1.04082	140136
0.659574	1
0.702128	4
0.744681	218
0.787234	1712
0.829787	9346
0.87234	43365
0.914894	174367
0.957447	657610
1	682048
1.04255	193705
0.666667	27
0.714286	104
0.761905	572
0.809524	2229
0.857143	9056
0.904762	32830
0.952381	118594
1	209224
1.04762	142689
1.09524	13055
0.608696	1
0.652174	17
0.695652	93
0.73913	458
0.782609	2326
0.826087	10050
0.869565	40778
0.913043	155382
0.956522	563224
1	1006487
1.04348	660173
1.08696	116
1.13043	114
1.17391	27
0.686275	30
0.72549	204
0.764706	1091
0.803922	5047
0.843137	24791
0.882353	112236
0.921569	479715
0.960784	1900511
1	852918
1.03922	1313
0.659574	3
0.702128	9
0.744681	221
0.787234	1191
0.829787	5535
0.87234	25317
0.914894	109929
0.957447	447093
1	1043901
1.04255	1089541
1.08511	472535
0.733333	19
0.777778	127
0.822222	878
0.866667	4826
0.911111	22195
0.955556	97132
1	125002
1.04444	39127
0.733333	90
0.777778	597
0.822222	2851
0.866667	12971
0.911111	55406
0.955556	218497
1	356974
1.04444	210565
0.688889	1
0.733333	49
0.777778	315
0.822222	1656
0.866667	8653
0.911111	39463
0.955556	170963
1	277283
1.04444	179242
0.617021	2
0.659574	28
0.702128	167
0.744681	744
0.787234	3404
0.829787	14735
0.87234	59588
0.914894	232124
0.957447	854731
1	1083655
1.04255	286205
0.72	28
0.76	258
0.8	2121
0.84	13045
0.88	72143
0.92	350895
0.96	1536542
1	1514533
1.04	308646
0.68	2
0.72	30
0.76	248
0.8	1608
0.84	9899
0.88	54839
0.92	272676
0.96	1221020
1	1818037
1.04	879696
0.745455	5
0.781818	33
0.818182	249
0.854545	1896
0.890909	13413
0.927273	92931
0.963636	576878
1	603399
1.03636	114754
0.714286	5
0.761905	72
0.809524	346
0.857143	1925
0.904762	10302
0.952381	48631
1	69213
1.04762	33730
0.75	1
0.785714	4
0.821429	315
0.857143	3767
0.892857	28374
0.928571	180604
0.964286	1025856
1	1529152
1.03571	821163
0.807692	4
0.846154	424
0.884615	3917
0.923077	27127
0.961538	167497
1	386869
1.03846	343021
0.698113	12
0.735849	58
0.773585	260
0.811321	1431
0.849057	7174
0.886792	35588
0.924528	183062
0.962264	894791
1	953145
1.03774	109230
0.735849	7
0.773585	60
0.811321	503
0.849057	3547
0.886792	23310
0.924528	132281
0.962264	685587
1	756028
1.03774	369439
0.744681	39
0.787234	464
0.829787	3431
0.87234	18226
0.914894	85155
0.957447	364566
1	547971
1.04255	335341
0.75	13
0.791667	67
0.833333	407
0.875	2658
0.916667	15589
0.958333	84267
1	139859
1.04167	80827
0.72	55
0.76	525
0.8	3339
0.84	18665
0.88	88880
0.92	378638
0.96	1495860
1	1977989
1.04	830404
0.55102	1
0.591837	2
0.632653	15
0.673469	80
0.714286	315
0.755102	1336
0.795918	5745
0.836735	22311
0.877551	88473
0.918367	335876
0.959184	1231272
1	1153271
1.04082	190402
0.764706	65
0.803922	714
0.843137	4354
0.882353	24078
0.921569	119752
0.960784	546308
1	464004
1.03922	106180
0.703704	1
0.740741	2
0.777778	98
0.814815	1279
0.851852	10348
0.888889	63728
0.925926	346137
0.962963	1687946
1	2592964
1.03704	1614814
0.773585	2
0.811321	271
0.849057	3403
0.886792	25169
0.924528	156011
0.962264	826463
1	349015
1.03774	31
0.666667	34
0.708333	119
0.75	626
0.791667	2769
0.833333	11777
0.875	50772
0.916667	210041
0.958333	815910
1	107739
1.04167	27585
0.735849	2
0.773585	58
0.811321	828
0.849057	6292
0.886792	36354
0.924528	189673
0.962264	901564
1	1012185
1.03774	149713
0.653846	1
0.692308	6
0.730769	37
0.769231	182
0.807692	1170
0.846154	7934
0.884615	47398
0.923077	254201
0.961538	1213894
1	1545471
1.03846	473383
0.735849	1
0.773585	17
0.811321	389
0.849057	2866
0.886792	18655
0.924528	106275
0.962264	553350
1	1115647
1.03774	894090
0.647059	1
0.686275	16
0.72549	99
0.764706	602
0.803922	3655
0.843137	19282
0.882353	94128
0.921569	422436
0.960784	1755110
1	1950720
1.03922	422595
0.692308	25
0.730769	132
0.769231	883
0.807692	4184
0.846154	19996
0.884615	90506
0.923077	390995
0.961538	1582323
1	2898678
1.03846	2081316
1.07692	67735
0.6	2
0.644444	32
0.688889	277
0.733333	1308
0.777778	5374
0.822222	21152
0.866667	79024
0.911111	275479
0.955556	914946
1	1010291
1.04444	164113
0.72	3
0.76	254
0.8	2138
0.84	11840
0.88	58662
0.92	271697
0.96	1183033
1	2287975
1.04	1722479
1.08	272881
0.75	1
0.785714	4
0.821429	190
0.857143	1987
0.892857	16164
0.928571	99401
0.964286	545299
1	734600
1.03571	319487
0.692308	2
0.730769	11
0.769231	268
0.807692	1810
0.846154	9996
0.884615	48087
0.923077	221983
0.961538	954650
1	1244194
1.03846	393745
0.807692	94
0.846154	554
0.884615	4220
0.923077	29263
0.961538	173841
1	276545
1.03846	155773
0.73913	2
0.782609	14
0.826087	94
0.869565	784
0.913043	5530
0.956522	31262
1	15627
1.04348	1329
0.673469	6
0.714286	35
0.755102	201
0.795918	1045
0.836735	5266
0.877551	24991
0.918367	111167
0.959184	468819
1	657477
1.04082	261596
0.793103	4
0.827586	441
0.862069	5415
0.896552	49162
0.931034	348737
0.965517	2044110
1	2027917
1.03448	215626
0.72	18
0.76	103
0.8	589
0.84	3114
0.88	15892
0.92	75475
0.96	349316
1	501034
1.04	243442
0.72	38
0.76	236
0.8	1242
0.84	7041
0.88	35834
0.92	168283
0.96	724666
1	1360978
1.04	1006255
0.795918	43
0.836735	395
0.877551	3364
0.918367	22764
0.959184	137411
1	252787
1.04082	212367
1.08163	31633
0.698113	3
0.735849	46
0.773585	431
0.811321	2942
0.849057	19416
0.886792	111756
0.924528	559132
0.962264	2528735
1	3419653
1.03774	1405133
0.846154	18
0.884615	133
0.923077	1149
0.961538	10543
1	13644
1.03846	4814
0.666667	4
0.708333	53
0.75	311
0.791667	1861
0.833333	9421
0.875	43359
0.916667	178260
0.958333	683986
1	896830
1.04167	462084
0.590909	4
0.636364	33
0.681818	103
0.727273	368
0.772727	1484
0.818182	5805
0.863636	22903
0.909091	86934
0.954545	315567
1	631281
1.04545	667839
1.09091	352223
0.846154	101
0.884615	1765
0.923077	17696
0.961538	135238
1	187228
1.03846	89964
0.740741	4
0.777778	57
0.814815	509
0.851852	3664
0.888889	23850
0.925926	134376
0.962963	686546
1	1008653
1.03704	502690
0.673469	1
0.714286	10
0.755102	99
0.795918	487
0.836735	3035
0.877551	17279
0.918367	87309
0.959184	407130
1	555342
1.04082	203651
0.68	5
0.72	44
0.76	370
0.8	2561
0.84	13535
0.88	65077
0.92	278058
0.96	1109649
1	2050588
1.04	1576079
0.590909	1
0.636364	2
0.681818	39
0.727273	278
0.772727	1570
0.818182	6496
0.863636	25646
0.909091	97062
0.954545	349563
1	533996
1.04545	260656
0.659574	16
0.702128	64
0.744681	416
0.787234	1803
0.829787	8635
0.87234	38119
0.914894	158439
0.957447	619474
1	680957
1.04255	39420
0.791667	5
0.833333	574
0.875	5556
0.916667	39225
0.958333	220678
1	224997
1.04167	62024
0.75	4
0.791667	405
0.833333	2504
0.875	16839
0.916667	86868
0.958333	386024
1	248456
1.04167	2834
0.608696	2
0.652174	17
0.695652	139
0.73913	728
0.782609	3320
0.826087	14116
0.869565	55522
0.913043	204505
0.956522	715863
1	1134964
1.04348	612535
0.764706	38
0.803922	654
0.843137	4485
0.882353	28640
0.921569	153276
0.960784	714314
1	1680331
1.03922	1588878
1.07843	14602
0.789474	4
0.824561	271
0.859649	4199
0.894737	38308
0.929825	271226
0.964912	1609776
1	914170
1.03509	83006
0.692308	3
0.730769	28
0.769231	523
0.807692	3001
0.846154	17764
0.884615	91135
0.923077	428802
0.961538	1838934
1	2446067
1.03846	822464
0.644444	11
0.688889	39
0.733333	206
0.777778	885
0.822222	3871
0.866667	16333
0.911111	65712
0.955556	254576
1	294901
1.04444	98817
0.673469	1
0.714286	19
0.755102	176
0.795918	1120
0.836735	6597
0.877551	34433
0.918367	162586
0.959184	704803
1	2054896
1.04082	2180899
1.08163	20683
0.666667	24
0.708333	126
0.75	723
0.791667	3712
0.833333	18077
0.875	81128
0.916667	336001
0.958333	1303596
1	2082516
1.04167	1240818
1.08333	87699
0.6	1
0.64	3
0.68	42
0.72	219
0.76	1146
0.8	5234
0.84	23492
0.88	99967
0.92	403954
0.96	1552309
1	1736201
1.04	125037
0.666667	4
0.703704	16
0.740741	100
0.777778	597
0.814815	3405
0.851852	17118
0.888889	86548
0.925926	406484
0.962963	1794889
1	2201865
1.03704	609594
0.666667	5
0.714286	66
0.761905	616
0.809524	2717
0.857143	11439
0.904762	45761
0.952381	169455
1	187143
1.04762	66436
0.703704	4
0.740741	76
0.777778	517
0.814815	2799
0.851852	15674
0.888889	79207
0.925926	375643
0.962963	1672557
1	2037471
1.03704	554062
0.686275	7
0.72549	70
0.764706	363
0.803922	2211
0.843137	11864
0.882353	59388
0.921569	266894
0.960784	1108915
1	1863188
1.03922	1763735
1.07843	1114334
0.769231	7
0.807692	281
0.846154	4084
0.884615	34324
0.923077	204218
0.961538	1030106
1	1891015
1.03846	1411015
0.673469	4
0.714286	61
0.755102	384
0.795918	2202
0.836735	11576
0.877551	54433
0.918367	239749
0.959184	988806
1	1880952
1.04082	1414704
1.08163	24491
0.72093	5
0.767442	39
0.813953	391
0.860465	2124
0.906977	11194
0.953488	54389
1	138378
1.04651	141784
0.782609	30
0.826087	142
0.869565	1311
0.913043	9493
0.956522	58334
1	117278
1.04348	280884
1.08696	422123
1.13043	256818
0.703704	2
0.740741	4
0.777778	89
0.814815	962
0.851852	8623
0.888889	62700
0.925926	379207
0.962963	1983672
1	1655716
1.03704	388050
0.692308	1
0.730769	32
0.769231	198
0.807692	1104
0.846154	5910
0.884615	31061
0.923077	151125
0.961538	687481
1	1159271
1.03846	824521
1.07692	29422
0.702128	3
0.744681	147
0.787234	1014
0.829787	5200
0.87234	23706
0.914894	100885
0.957447	402697
1	747882
1.04255	593109
0.735849	6
0.773585	41
0.811321	461
0.849057	3707
0.886792	22593
0.924528	120569
0.962264	604437
1	1570032
1.03774	1842073
1.07547	762757
0.673469	30
0.714286	452
0.755102	2470
0.795918	10352
0.836735	42072
0.877551	161448
0.918367	588815
0.959184	2060923
1	2629002
1.04082	699301
0.72	4
0.76	134
0.8	738
0.84	3963
0.88	17985
0.92	77170
0.96	327320
1	424714
1.04	207108
0.714286	2
0.75	59
0.785714	383
0.821429	2725
0.857143	16097
0.892857	88682
0.928571	452362
0.964286	2128464
1	2446700
1.03571	550578
0.76	3
0.8	194
0.84	2107
0.88	13937
0.92	76329
0.96	371628
1	614043
1.04	375717
0.733333	23
0.777778	114
0.822222	623
0.866667	3689
0.911111	18199
0.955556	85716
1	153905
1.04444	112050
0.65	1
0.7	17
0.75	106
0.8	635
0.85	3000
0.9	13908
0.95	55249
1	74075
1.05	16211
0.653846	2
0.692308	32
0.730769	157
0.769231	844
0.807692	4357
0.846154	21662
0.884615	103614
0.923077	465178
0.961538	1946175
1	2405354
1.03846	920057
0.672727	1
0.709091	28
0.745455	106
0.781818	731
0.818182	3890
0.854545	20318
0.890909	98182
0.927273	454444
0.963636	1996719
1	2197397
1.03636	294986
0.622642	2
0.660377	15
0.698113	64
0.735849	331
0.773585	1450
0.811321	6087
0.849057	26669
0.886792	114199
0.924528	489369
0.962264	2021747
1	3084256
1.03774	1542202
0.72	1
0.76	34
0.8	266
0.84	1423
0.88	7842
0.92	39632
0.96	191797
1	223515
1.04	30182
0.735849	1
0.773585	18
0.811321	162
0.849057	1535
0.886792	11677
0.924528	73729
0.962264	403907
1	834746
1.03774	699549
0.755102	2
0.795918	128
0.836735	1265
0.877551	9272
0.918367	53929
0.959184	271952
1	327028
1.04082	111356
0.754386	7
0.789474	199
0.824561	1600
0.859649	12098
0.894737	74233
0.929825	410872
0.964912	2059460
1	4774966
1.03509	4026735
1.07018	173943
0.666667	1
0.703704	15
0.740741	126
0.777778	722
0.814815	4122
0.851852	23165
0.888889	121567
0.925926	587038
0.962963	2570240
1	3112999
1.03704	1178174
0.666667	8
0.708333	83
0.75	576
0.791667	3091
0.833333	16225
0.875	73193
0.916667	305360
0.958333	1170752
1	1256648
1.04167	589211
1.08333	53086
0.64	3
0.68	55
0.72	269
0.76	1602
0.8	7692
0.84	33138
0.88	136269
0.92	522122
0.96	1914045
1	993796
1.04	124203
0.773585	233
0.811321	1350
0.849057	8311
0.886792	42829
0.924528	206890
0.962264	959834
1	1591323
1.03774	1002880
0.740741	2
0.777778	171
0.814815	1035
0.851852	6786
0.888889	38991
0.925926	203365
0.962963	981777
1	1005738
1.03704	107104
0.72	1
0.76	41
0.8	370
0.84	2865
0.88	17245
0.92	92208
0.96	452459
1	453591
1.04	44883
0.652174	2
0.695652	27
0.73913	152
0.782609	700
0.826087	3317
0.869565	14013
0.913043	55795
0.956522	211812
1	280341
1.04348	123994
0.686275	1
0.72549	33
0.764706	295
0.803922	2109
0.843137	12194
0.882353	62521
0.921569	283042
0.960784	1184240
1	1897258
1.03922	1175879
0.813953	6
0.860465	250
0.906977	2378
0.953488	14786
1	9482
1.04651	3299
1.09302	939
1.13953	7
0.745455	8
0.781818	91
0.818182	1092
0.854545	9854
0.890909	73164
0.927273	468045
0.963636	2460977
1	3541109
1.03636	1993945
1.07273	30720
0.826087	179
0.869565	1277
0.913043	7163
0.956522	38678
1	52794
1.04348	22149
0.707317	35
0.756098	139
0.804878	740
0.853659	3503
0.902439	14801
0.95122	61043
1	105670
1.04878	72367
0.864407	512
0.898305	8710
0.932203	91920
0.966102	763644
1	872796
1.0339	270934
0.735849	91
0.773585	656
0.811321	4386
0.849057	23756
0.886792	114590
0.924528	507776
0.962264	2072664
1	3591848
1.03774	2334365
0.730769	2
0.769231	30
0.807692	239
0.846154	1859
0.884615	12218
0.923077	72736
0.961538	391809
1	463931
1.03846	91721
0.632653	2
0.673469	10
0.714286	115
0.755102	676
0.795918	3281
0.836735	16679
0.877551	76900
0.918367	320926
0.959184	1256668
