1.31111	96
1.35556	39
1.4	3
0.673469	1
0.714286	27
0.755102	279
0.795918	1903
0.836735	11522
0.877551	61343
0.918367	289022
0.959184	1221839
1	664215
1.04082	41188
1.08163	3999
1.12245	986
1.16327	226
1.20408	31
1.2449	10
0.777778	10
0.814815	131
0.851852	1344
0.888889	10962
0.925926	72804
0.962963	430014
1	1784887
1.03704	408213
1.07407	23347
1.11111	1737
1.14815	348
1.18519	88
1.22222	11
1.25926	6
0.807692	198
0.846154	2063
0.884615	15641
0.923077	98455
0.961538	534385
1	772976
1.03846	375417
1.07692	11654
1.11538	1277
1.15385	221
1.19231	39
1.23077	8
0.767442	2
0.813953	73
0.860465	1076
0.906977	6921
0.953488	37183
1	90450
1.04651	91337
1.09302	13548
1.13953	1010
1.18605	211
1.23256	49
1.27907	9
0.803922	112
0.843137	1132
0.882353	8940
0.921569	54649
0.960784	296514
1	470431
1.03922	292505
1.07843	28051
1.11765	3057
1.15686	702
1.19608	203
1.23529	23
0.72973	2
0.783784	68
0.837838	560
0.891892	2914
0.945946	13430
1	34464
1.05405	39500
1.10811	7905
1.16216	1278
1.21622	305
1.27027	85
1.32432	14
0.68	3
0.72	84
0.76	363
0.8	2339
0.84	11071
0.88	49570
0.92	211359
0.96	828810
1	803701
1.04	116931
1.08	2678
1.12	361
1.16	102
1.2	16
0.773585	79
0.811321	912
0.849057	7034
0.886792	44268
0.924528	240000
0.962264	1153624
1	479442
1.03774	38247
1.07547	5240
1.11321	2195
1.15094	1175
1.18868	650
1.22642	351
1.26415	168
1.30189	89
1.33962	37
1.37736	8
0.794872	24
0.846154	262
0.897436	1420
0.948718	6999
1	14637
1.05128	14220
1.10256	5713
1.15385	1317
1.20513	319
1.25641	92
1.30769	29
1.35897	4
1.41026	2
0.72093	6
0.767442	66
0.813953	338
0.860465	1880
0.906977	9578
0.953488	47099
1	105905
1.04651	96564
1.09302	16272
1.13953	2101
1.18605	456
1.23256	103
1.27907	38
1.32558	10
0.68	1
0.72	62
0.76	307
0.8	1863
0.84	11450
0.88	60352
0.92	286467
0.96	1220818
1	677669
1.04	60345
1.08	4030
1.12	862
1.16	307
1.2	104
1.24	23
1.28	6
0.818182	331
0.854545	3029
0.890909	22708
0.927273	149283
0.963636	885967
1	410578
1.03636	61661
1.07273	5524
1.10909	1175
1.14545	470
1.18182	194
1.21818	114
1.25455	49
1.29091	21
0.777778	50
0.814815	848
0.851852	6454
0.888889	38806
0.925926	207530
0.962963	988532
1	546642
1.03704	38243
1.07407	4229
1.11111	743
1.14815	108
1.18519	17
0.583333	4
0.625	20
0.666667	89
0.708333	384
0.75	1654
0.791667	6653
0.833333	25972
0.875	97408
0.916667	345220
0.958333	1173401
1	450777
1.04167	14054
1.08333	769
1.125	57
1.16667	3
0.652174	3
0.695652	132
0.73913	650
0.782609	2931
0.826087	13179
0.869565	54083
0.913043	205665
0.956522	738021
1	1236820
1.04348	793828
1.08696	19215
1.13043	2143
1.17391	445
1.21739	160
1.26087	54
1.30435	15
1.34783	2
0.735849	70
0.773585	312
0.811321	2122
0.849057	12006
0.886792	64474
0.924528	321497
0.962264	1456849
1	492929
1.03774	26140
1.07547	2909
1.11321	520
1.15094	107
1.18868	26
1.22642	2
0.735849	7
0.773585	105
0.811321	998
0.849057	7356
0.886792	43692
0.924528	229193
0.962264	1062924
1	2297748
1.03774	1953262
1.07547	84417
1.11321	2643
1.15094	648
1.18868	147
1.22642	17
0.674419	13
0.72093	211
0.767442	1029
0.813953	4991
0.860465	21732
0.906977	87221
0.953488	322228
1	102651
1.04651	14919
1.09302	1935
1.13953	384
1.18605	94
1.23256	24
1.27907	9
0.681818	1
0.727273	11
0.772727	90
0.818182	502
0.863636	2959
0.909091	16374
0.954545	82132
1	203730
1.04545	112193
1.09091	9831
1.13636	1212
1.18182	244
1.22727	55
1.27273	10
1.31818	3
0.652174	2
0.695652	32
0.73913	134
0.782609	644
0.826087	2905
0.869565	11783
0.913043	46601
0.956522	177455
1	155194
1.04348	19205
1.08696	1535
1.13043	480
1.17391	161
1.21739	64
1.26087	18
1.30435	4
0.666667	1
0.703704	4
0.740741	42
0.777778	414
0.814815	2931
0.851852	15827
0.888889	83919
0.925926	409306
0.962963	1849661
1	340059
1.03704	17407
1.07407	562
1.11111	71
1.14815	6
0.803922	193
0.843137	990
0.882353	7786
0.921569	43417
0.960784	226015
1	431222
1.03922	346436
1.07843	34783
1.11765	2989
1.15686	451
1.19608	127
1.23529	31
1.27451	7
0.818182	19
0.854545	355
0.890909	4035
0.927273	40422
0.963636	309593
1	1891268
1.03636	2113666
1.07273	451049
1.10909	5655
1.14545	698
1.18182	97
1.21818	2
0.647059	4
0.686275	19
0.72549	104
0.764706	638
0.803922	3142
0.843137	15912
0.882353	78696
0.921569	366735
0.960784	1591227
1	414428
1.03922	15383
1.07843	536
1.11765	77
1.15686	20
0.730769	2
0.769231	37
0.807692	355
0.846154	2375
0.884615	16335
0.923077	98512
0.961538	537300
1	2611160
1.03846	1320798
1.07692	10304
1.11538	225
1.15385	23
0.64	1
0.68	8
0.72	66
0.76	444
0.8	2190
0.84	10729
0.88	52029
0.92	238490
0.96	1022802
1	1298643
1.04	282098
1.08	10453
1.12	1344
1.16	203
1.2	38
1.24	9
1.28	3
0.824561	7
0.859649	326
0.894737	7912
0.929825	104086
0.964912	861838
1	265453
1.03509	20517
1.07018	1078
1.10526	141
1.14035	11
0.730769	1
0.769231	73
0.807692	746
0.846154	5163
0.884615	30327
0.923077	159149
0.961538	748211
1	1068513
1.03846	482248
1.07692	21523
1.11538	1985
1.15385	331
1.19231	64
1.23077	14
0.686275	36
0.72549	200
0.764706	1381
0.803922	7043
0.843137	32955
0.882353	143318
0.921569	582993
0.960784	2228271
1	1040987
1.03922	31998
1.07843	1495
1.11765	358
1.15686	79
1.19608	11
1.23529	1
0.836735	52
0.877551	799
0.918367	5786
0.959184	37608
1	83217
1.04082	77484
1.08163	17694
1.12245	2580
1.16327	463
1.20408	100
1.2449	26
0.807692	1
0.846154	4
0.884615	460
0.923077	6268
0.961538	51311
1	161832
1.03846	54790
1.07692	9510
1.11538	360
1.15385	34
1.19231	3
0.764706	26
0.803922	210
0.843137	2121
0.882353	17837
0.921569	107432
0.960784	549791
1	383123
1.03922	63710
1.07843	5118
1.11765	853
1.15686	143
1.19608	38
1.23529	12
1.27451	4
0.68	1
0.72	6
0.76	44
0.8	244
0.84	1983
0.88	12182
0.92	67861
0.96	331731
1	545536
1.04	340241
1.08	32886
1.12	4289
1.16	1346
1.2	574
1.24	270
1.28	136
1.32	55
1.36	19
1.4	1
0.692308	1
0.730769	8
0.769231	183
0.807692	1182
0.846154	8707
0.884615	54927
0.923077	293919
0.961538	1415615
1	292790
1.03846	17906
1.07692	1909
1.11538	264
1.15385	35
1.19231	2
0.681818	3
0.727273	86
0.772727	583
0.818182	3384
0.863636	17546
0.909091	79684
0.954545	320479
1	211421
1.04545	24630
1.09091	2911
1.13636	1011
1.18182	373
1.22727	93
1.27273	38
1.31818	15
1.36364	3
0.617021	7
0.659574	54
0.702128	247
0.744681	1334
0.787234	5934
0.829787	26360
0.87234	106828
0.914894	408739
0.957447	1467470
1	1021872
1.04255	23209
1.08511	2182
1.12766	612
1.17021	224
1.21277	130
1.25532	58
1.29787	15
1.34043	5
1.38298	1
0.75	41
0.8	206
0.85	1001
0.9	4461
0.95	18871
1	47823
1.05	52392
1.1	12392
1.15	1714
1.2	456
1.25	89
1.3	8
0.6	3
0.64	7
0.68	58
0.72	266
0.76	1299
0.8	5522
0.84	23350
0.88	93041
0.92	362351
0.96	1356461
1	2492069
1.04	1733754
1.08	10947
1.12	1112
1.16	199
1.2	43
1.24	10
0.666667	1
0.708333	2
0.75	28
0.791667	153
0.833333	957
0.875	5331
0.916667	27819
0.958333	135973
1	523838
1.04167	608384
1.08333	129029
1.125	4604
1.16667	619
1.20833	71
1.25	4
0.764706	4
0.803922	309
0.843137	1649
0.882353	11199
0.921569	63920
0.960784	317217
1	557237
1.03922	268488
1.07843	29890
1.11765	3503
1.15686	705
1.19608	247
1.23529	70
1.27451	18
1.31373	3
0.782609	20
0.826087	306
0.869565	2121
0.913043	11152
0.956522	53937
1	93711
1.04348	69451
1.08696	14667
1.13043	3027
1.17391	866
1.21739	356
1.26087	135
1.30435	79
1.34783	54
1.3913	37
1.43478	12
1.47826	3
0.72	1
0.76	32
0.8	243
0.84	1940
0.88	13008
0.92	82156
0.96	441236
1	682922
1.04	374997
1.08	19610
1.12	2122
1.16	373
1.2	78
1.24	15
1.28	2
0.698113	2
0.735849	10
0.773585	80
0.811321	499
0.849057	3546
0.886792	20196
0.924528	113427
0.962264	579725
1	105178
1.03774	12229
1.07547	1621
1.11321	290
1.15094	57
1.18868	8
0.745455	23
0.781818	95
0.818182	726
0.854545	5247
0.890909	36216
0.927273	225595
0.963636	1249572
1	1201000
1.03636	156642
1.07273	7167
1.10909	604
1.14545	119
1.18182	30
1.21818	2
1.25455	2
0.754386	2
0.789474	28
0.824561	714
0.859649	7362
0.894737	65603
0.929825	459575
0.964912	2661194
1	2993081
1.03509	740179
1.07018	25272
1.10526	2761
1.14035	465
1.17544	105
1.21053	22
1.24561	7
1.2807	1
0.708333	1
0.75	29
0.791667	264
0.833333	2128
0.875	12620
0.916667	64334
0.958333	295823
1	633363
1.04167	509445
1.08333	22523
1.125	2140
1.16667	391
1.20833	97
1.25	32
1.29167	21
1.33333	9
1.375	1
1.41667	1
0.688889	1
0.733333	32
0.777778	346
0.822222	1994
0.866667	10557
0.911111	47742
0.955556	194527
1	611017
1.04444	148444
1.08889	14290
1.13333	1944
1.17778	376
1.22222	118
1.26667	22
1.31111	5
0.714286	3
0.755102	122
0.795918	1160
0.836735	8110
0.877551	45181
0.918367	217425
0.959184	937073
1	341910
1.04082	24866
1.08163	1233
1.12245	255
1.16327	63
1.20408	6
1.2449	1
0.698113	2
0.735849	69
0.773585	505
0.811321	3466
0.849057	18333
0.886792	88702
0.924528	395591
0.962264	1640853
1	2110062
1.03774	621519
1.07547	23105
1.11321	1783
1.15094	242
1.18868	27
1.22642	1
0.644444	1
0.688889	8
0.733333	52
0.777778	244
0.822222	1297
0.866667	5997
0.911111	27836
0.955556	116549
1	91668
1.04444	15725
1.08889	1401
1.13333	310
1.17778	105
1.22222	36
1.26667	3
0.666667	1
0.708333	3
0.75	29
0.791667	280
0.833333	1619
0.875	9336
0.916667	48861
0.958333	226501
1	177395
1.04167	34439
1.08333	2289
1.125	527
1.16667	151
1.20833	44
1.25	8
1.29167	2
0.686275	18
0.72549	159
0.764706	1303
0.803922	6621
0.843137	31386
0.882353	135650
0.921569	546930
0.960784	2075074
1	3350908
1.03922	2149448
1.07843	15219
1.11765	652
1.15686	82
1.19608	24
1.23529	4
0.702128	11
0.744681	63
0.787234	428
0.829787	2150
0.87234	10468
0.914894	46488
0.957447	192201
1	150617
1.04255	21425
1.08511	2129
1.12766	373
1.17021	28
1.21277	5
0.72	14
0.76	172
0.8	876
0.84	4893
0.88	25499
0.92	122555
0.96	558506
1	1262808
1.04	1122080
1.08	31774
1.12	1978
1.16	433
1.2	165
1.24	52
1.28	14
1.32	3
0.695652	1
0.73913	55
0.782609	278
0.826087	1470
0.869565	7651
0.913043	35665
0.956522	152145
1	267742
1.04348	169230
1.08696	8335
1.13043	1428
1.17391	436
1.21739	130
1.26087	44
1.30435	10
1.34783	3
1.3913	2
0.744681	39
0.787234	478
0.829787	3040
0.87234	15388
0.914894	71670
0.957447	298141
1	421034
1.04255	183037
1.08511	10232
1.12766	2326
1.17021	775
1.21277	304
1.25532	138
1.29787	25
1.34043	11
1.38298	4
0.674419	77
0.72093	318
0.767442	1359
0.813953	5798
0.860465	22202
0.906977	80301
0.953488	279077
1	577989
1.04651	481039
1.09302	11975
1.13953	775
1.18605	139
1.23256	60
1.27907	31
1.32558	6
0.740741	3
0.777778	306
0.814815	2301
0.851852	14322
0.888889	77420
0.925926	381630
0.962963	1736653
1	3287369
1.03704	477733
1.07407	15735
1.11111	1924
1.14815	295
1.18519	30
0.636364	12
0.681818	69
0.727273	318
0.772727	1620
0.818182	6400
0.863636	25068
0.909091	95590
0.954545	345378
1	180945
1.04545	22652
1.09091	2164
1.13636	276
1.18182	62
1.22727	13
1.27273	4
0.785714	2
0.821429	383
0.857143	3498
0.892857	30936
0.928571	214195
0.964286	1290817
1	1315864
1.03571	219161
1.07143	6080
1.10714	693
1.14286	176
1.17857	43
1.21429	16
1.25	1
1.28571	1
0.590909	1
0.636364	2
0.681818	26
0.727273	150
0.772727	743
0.818182	3223
0.863636	13320
0.909091	52451
0.954545	196834
1	48461
1.04545	5772
1.09091	943
1.13636	172
1.18182	40
1.22727	8
1.27273	2
0.761905	27
0.809524	220
0.857143	1428
0.904762	7175
0.952381	32343
1	39383
1.04762	29086
1.09524	8502
1.14286	2357
1.19048	692
1.2381	170
1.28571	46
1.33333	16
1.38095	2
1.42857	1
0.607843	4
0.647059	26
0.686275	94
0.72549	536
0.764706	2385
0.803922	10373
0.843137	43187
0.882353	170125
0.921569	638000
0.960784	2297554
1	1538838
1.03922	28215
1.07843	774
1.11765	139
1.15686	26
1.19608	1
0.686275	2
0.72549	13
0.764706	181
0.803922	1608
0.843137	10884
0.882353	61719
0.921569	292276
0.960784	1250202
1	2309138
1.03922	1649957
1.07843	17076
1.11765	1344
1.15686	232
1.19608	30
1.23529	3
0.72	1
0.76	42
0.8	501
0.84	3662
0.88	21945
0.92	118446
0.96	570057
1	625204
1.04	102907
1.08	3728
1.12	936
1.16	396
1.2	184
1.24	81
1.28	27
1.32	4
0.727273	47
0.772727	347
0.818182	1853
0.863636	9010
0.909091	40678
0.954545	167103
1	229937
1.04545	105350
1.09091	7659
1.13636	736
1.18182	131
1.22727	26
1.27273	4
0.653846	4
0.692308	31
0.730769	113
0.769231	534
0.807692	2528
0.846154	11869
0.884615	54165
0.923077	242143
0.961538	1034131
1	1550436
1.03846	737486
1.07692	18509
1.11538	2093
1.15385	342
1.19231	61
1.23077	15
0.692308	22
0.730769	149
0.769231	819
0.807692	4126
0.846154	19331
0.884615	86635
0.923077	371885
0.961538	1518290
1	261970
1.03846	18723
1.07692	2822
1.11538	517
1.15385	89
1.19231	15
1.23077	6
0.647059	1
0.686275	4
0.72549	57
0.764706	392
0.803922	2964
0.843137	19496
0.882353	108192
0.921569	521212
0.960784	2240466
1	5954692
1.03922	1692230
1.07843	15636
1.11765	1819
1.15686	390
1.19608	120
1.23529	36
1.27451	21
1.31373	8
1.35294	6
0.85	126
0.9	917
0.95	5636
1	24809
1.05	36544
1.1	18345
1.15	2514
1.2	525
1.25	170
1.3	36
1.35	1
0.740741	6
0.777778	61
0.814815	394
0.851852	3116
0.888889	22036
0.925926	147313
0.962963	839502
1	278710
1.03704	19783
1.07407	1309
1.11111	160
1.14815	15
0.619048	11
0.666667	51
0.714286	288
0.761905	1264
0.809524	4715
0.857143	18791
0.904762	67315
0.952381	226968
1	492428
1.04762	456631
1.09524	25919
1.14286	3014
1.19048	507
1.2381	123
1.28571	28
1.33333	6
0.68	1
0.72	3
0.76	84
0.8	411
0.84	2918
0.88	16819
0.92	90256
0.96	437690
1	169880
1.04	27848
1.08	4502
1.12	1232
1.16	487
1.2	237
1.24	71
1.28	17
1.32	1
1.36	2
0.714286	2
0.755102	18
0.795918	155
0.836735	1217
0.877551	8346
0.918367	47246
0.959184	234482
1	132100
1.04082	12996
1.08163	980
1.12245	203
1.16327	30
1.20408	4
1.2449	2
0.730769	53
0.769231	326
0.807692	1707
0.846154	9864
0.884615	50220
0.923077	237590
0.961538	1034964
1	771996
1.03846	131921
1.07692	5170
1.11538	814
1.15385	188
1.19231	56
1.23077	20
1.26923	6
0.733333	176
0.777778	856
0.822222	4286
0.866667	18110
0.911111	72544
0.955556	270808
1	104527
1.04444	11307
1.08889	1563
1.13333	457
1.17778	135
1.22222	50
1.26667	17
1.31111	8
1.35556	2
0.6	10
0.644444	35
0.688889	235
0.733333	1211
0.777778	5268
0.822222	21491
0.866667	84249
0.911111	314916
0.955556	1118631
1	479026
1.04444	28818
1.08889	2830
1.13333	648
1.17778	190
1.22222	46
1.26667	15
0.652174	20
0.695652	81
0.73913	457
0.782609	2179
0.826087	9474
0.869565	40616
0.913043	157802
0.956522	571921
1	611316
1.04348	76548
1.08696	5089
1.13043	1925
1.17391	900
1.21739	492
1.26087	226
1.30435	111
1.34783	53
1.3913	21
1.43478	7
1.47826	1
0.777778	4
0.814815	512
0.851852	3317
0.888889	22921
0.925926	134508
0.962963	724577
1	715497
1.03704	66890
1.07407	1667
1.11111	299
1.14815	98
1.18519	25
1.22222	4
0.773585	1
0.811321	40
0.849057	645
0.886792	5157
0.924528	36304
0.962264	218003
1	259640
1.03774	138594
1.07547	14573
1.11321	2452
1.15094	635
1.18868	201
1.22642	66
1.26415	22
1.30189	6
0.755102	12
0.795918	122
0.836735	1005
0.877551	6134
0.918367	32503
0.959184	153044
1	245720
1.04082	150685
1.08163	7733
1.12245	925
1.16327	235
1.20408	53
1.2449	4
0.659574	18
0.702128	97
0.744681	525
0.787234	2530
0.829787	11974
0.87234	51849
0.914894	203174
0.957447	740098
1	207765
1.04255	18135
1.08511	1603
1.12766	262
1.17021	35
0.65	1
0.7	6
0.75	138
0.8	786
0.85	3435
0.9	13672
0.95	51418
1	51556
1.05	18102
1.1	1640
1.15	377
1.2	86
1.25	25
1.3	7
1.35	2
0.538462	1
0.589744	32
0.641026	98
0.692308	319
0.74359	1153
0.794872	3907
0.846154	13261
0.897436	43202
0.948718	137566
1	425153
1.05128	646707
1.10256	335272
1.15385	4803
1.20513	419
1.25641	73
1.30769	14
0.745455	9
0.781818	92
0.818182	986
0.854545	8293
0.890909	60903
0.927273	379169
0.963636	2044666
1	492144
1.03636	51425
1.07273	3573
1.10909	573
1.14545	190
1.18182	83
1.21818	33
1.25455	14
1.29091	6
0.673469	13
0.714286	52
0.755102	270
0.795918	1573
0.836735	7622
0.877551	35958
0.918367	165013
0.959184	709565
1	431382
1.04082	35688
1.08163	3338
1.12245	708
1.16327	161
1.20408	26
0.659574	1
0.702128	4
0.744681	218
0.787234	1712
0.829787	9349
0.87234	43330
0.914894	174146
0.957447	656368
1	1158402
1.04255	296890
1.08511	11340
1.12766	935
1.17021	204
1.21277	49
1.25532	3
0.666667	27
0.714286	104
0.761905	585
0.809524	2270
0.857143	9163
0.904762	33027
0.952381	118754
1	84251
1.04762	7007
1.09524	1074
1.14286	358
1.19048	93
1.2381	8
0.608696	1
0.652174	17
0.695652	93
0.73913	458
0.782609	2333
0.826087	10132
0.869565	40978
0.913043	155546
0.956522	563018
1	150160
1.04348	11297
1.08696	1291
1.13043	133
1.17391	6
0.686275	30
0.72549	204
0.764706	1107
0.803922	5146
0.843137	25190
0.882353	113054
0.921569	481130
0.960784	1900362
1	474185
1.03922	39120
1.07843	2764
1.11765	372
1.15686	37
1.19608	1
0.659574	3
0.702128	9
0.744681	221
0.787234	1192
0.829787	5557
0.87234	25453
0.914894	110364
0.957447	447098
1	165895
1.04255	10597
1.08511	1502
1.12766	478
1.17021	87
1.21277	3
0.733333	19
0.777778	127
0.822222	876
0.866667	4884
0.911111	22475
0.955556	98082
1	54620
1.04444	20794
1.08889	4602
1.13333	1260
1.17778	418
1.22222	155
1.26667	60
1.31111	18
0.733333	90
0.777778	599
0.822222	2860
0.866667	13125
0.911111	56412
0.955556	221622
1	224809
1.04444	60880
1.08889	7910
1.13333	1825
1.17778	684
1.22222	255
1.26667	90
1.31111	18
1.35556	2
0.688889	1
0.733333	49
0.777778	315
0.822222	1651
0.866667	8736
0.911111	39930
0.955556	172349
1	474699
1.04444	210911
1.08889	34095
1.13333	4403
1.17778	1136
1.22222	439
1.26667	106
1.31111	30
1.35556	4
1.4	1
0.617021	2
0.659574	28
0.702128	167
0.744681	744
0.787234	3418
0.829787	14853
0.87234	59955
0.914894	232738
0.957447	854435
1	439226
1.04255	16439
1.08511	2082
1.12766	656
1.17021	275
1.21277	113
1.25532	36
1.29787	12
0.72	28
0.76	258
0.8	2120
0.84	13119
0.88	72341
0.92	351064
0.96	1534951
1	753839
1.04	19745
1.08	658
1.12	117
1.16	13
0.68	2
0.72	30
0.76	248
0.8	1606
0.84	9932
0.88	55225
0.92	273889
0.96	1222324
1	2757090
1.04	1370352
1.08	23239
1.12	1527
1.16	300
1.2	37
1.24	2
0.745455	5
0.781818	33
0.818182	250
0.854545	1896
0.890909	13490
0.927273	93164
0.963636	577274
1	226739
1.03636	26503
1.07273	1692
1.10909	313
1.14545	46
1.18182	4
0.714286	5
0.761905	72
0.809524	346
0.857143	1935
0.904762	10391
0.952381	49055
1	93631
1.04762	76173
1.09524	17829
1.14286	3152
1.19048	624
1.2381	225
1.28571	43
1.33333	7
1.38095	2
0.75	1
0.785714	4
0.821429	315
0.857143	3767
0.892857	28423
0.928571	180895
0.964286	1025938
1	310794
1.03571	20545
1.07143	718
1.10714	62
1.14286	8
0.807692	4
0.846154	424
0.884615	3931
0.923077	27370
0.961538	168457
1	632907
1.03846	352278
1.07692	36241
1.11538	2733
1.15385	444
1.19231	96
0.698113	12
0.735849	58
0.773585	260
0.811321	1432
0.849057	7189
0.886792	35700
0.924528	183664
0.962264	896513
1	189074
1.03774	36288
1.07547	6694
1.11321	1249
1.15094	296
1.18868	91
1.22642	21
1.26415	6
0.735849	7
0.773585	60
0.811321	505
0.849057	3562
0.886792	23379
0.924528	132319
0.962264	684918
1	642328
1.03774	155437
1.07547	6243
1.11321	711
1.15094	140
1.18868	26
1.22642	2
0.744681	39
0.787234	464
0.829787	3427
0.87234	18298
0.914894	85544
0.957447	365232
1	705152
1.04255	563070
1.08511	22677
1.12766	2556
1.17021	461
1.21277	73
1.25532	14
1.29787	5
1.34043	7
1.38298	4
0.75	13
0.791667	67
0.833333	407
0.875	2667
0.916667	15590
0.958333	84378
1	131315
1.04167	81959
1.08333	13048
1.125	2348
1.16667	566
1.20833	132
1.25	26
1.29167	3
1.33333	1
0.72	55
0.76	525
0.8	3316
0.84	18642
0.88	89167
0.92	379248
0.96	1494624
1	942287
1.04	38383
1.08	3616
1.12	782
1.16	215
1.2	76
1.24	24
1.28	4
0.55102	1
0.591837	2
0.632653	15
0.673469	80
0.714286	314
0.755102	1329
0.795918	5756
0.836735	22436
0.877551	88834
0.918367	335940
0.959184	1229549
1	372498
1.04082	17541
1.08163	1393
1.12245	254
1.16327	40
1.20408	5
0.764706	65
0.803922	729
0.843137	4425
0.882353	24388
0.921569	120334
0.960784	546836
1	440715
1.03922	41306
1.07843	3369
1.11765	707
1.15686	152
1.19608	8
0.703704	1
0.740741	2
0.777778	98
0.814815	1278
0.851852	10342
0.888889	63770
0.925926	345993
0.962963	1685189
1	4548250
1.03704	939538
1.07407	18853
1.11111	1958
1.14815	307
1.18519	78
1.22222	17
1.25926	11
1.2963	2
0.773585	2
0.811321	271
0.849057	3404
0.886792	25227
0.924528	156330
0.962264	827367
1	181904
1.03774	29342
1.07547	3903
1.11321	825
1.15094	239
1.18868	51
1.22642	6
0.666667	34
0.708333	119
0.75	624
0.791667	2769
0.833333	11811
0.875	50767
0.916667	209609
0.958333	812304
1	343321
1.04167	6012
1.08333	346
1.125	69
1.16667	25
1.20833	2
0.735849	2
0.773585	58
0.811321	828
0.849057	6295
0.886792	36642
0.924528	190943
0.962264	903517
1	475724
1.03774	64976
1.07547	4023
1.11321	682
1.15094	127
1.18868	14
1.22642	1
0.653846	1
0.692308	6
0.730769	37
0.769231	182
0.807692	1172
0.846154	7945
0.884615	47477
0.923077	254298
0.961538	1213097
1	678043
1.03846	26676
1.07692	1006
1.11538	189
1.15385	37
1.19231	6
1.23077	2
0.735849	1
0.773585	17
0.811321	389
0.849057	2869
0.886792	18665
0.924528	106395
0.962264	553074
1	1505257
1.03774	1367736
1.07547	28494
1.11321	1324
1.15094	148
1.18868	8
1.22642	6
1.26415	2
0.647059	1
0.686275	16
0.72549	99
0.764706	602
0.803922	3652
0.843137	19366
0.882353	94676
0.921569	423773
0.960784	1755476
1	2702742
1.03922	1393943
1.07843	20886
1.11765	2146
1.15686	326
1.19608	66
1.23529	6
0.692308	25
0.730769	132
0.769231	868
0.807692	4147
0.846154	20010
0.884615	90847
0.923077	391455
0.961538	1580443
1	964592
1.03846	40198
1.07692	1986
1.11538	411
1.15385	117
1.19231	29
1.23077	7
1.26923	2
0.6	2
